"Frequency (Hz)","Rel. amplitude (a.u.)"
1.373001475E0,6.349355910E-2
1.376136926E0,6.322007971E-2
1.376150570E0,6.322442428E-2
1.372958603E0,6.352179362E-2
1.322750958E0,6.843580485E-2
1.373009985E0,6.351725912E-2
1.372984457E0,6.352112901E-2
1.372998203E0,6.352473824E-2
1.372994603E0,6.352926670E-2
1.376138734E0,6.324083138E-2
1.376134131E0,6.324088078E-2
1.373037968E0,6.352573957E-2
1.372997875E0,6.352921529E-2
1.372995748E0,6.352942215E-2
1.369882073E0,6.381925946E-2
1.373027986E0,6.352991480E-2
1.376100926E0,6.325118224E-2
1.373006876E0,6.354762163E-2
1.376157310E0,6.327381154E-2
1.298703641E0,7.106688626E-2
1.534507436E0,5.091161247E-2
1.546384487E0,5.014699479E-2
1.530610008E0,5.119182427E-2
1.554402048E0,4.964589435E-2
1.550388432E0,4.990514253E-2
1.526723425E0,5.146331378E-2
1.385715630E0,6.246869944E-2
1.382491466E0,6.275937756E-2
1.382491964E0,6.275956621E-2
1.382490470E0,6.275764517E-2
1.382488977E0,6.275631007E-2
1.382489973E0,6.275466887E-2
1.382487982E0,6.275660500E-2
1.385682460E0,6.246898363E-2
1.385669293E0,6.247023161E-2
1.385684794E0,6.246802265E-2
1.382500757E0,6.275956075E-2
1.382492295E0,6.276363495E-2
1.305483384E0,7.038905687E-2
1.479291993E0,5.482306458E-2
1.298711313E0,7.112888007E-2
1.479288801E0,5.482355964E-2
1.479286294E0,5.482390100E-2
1.382489143E0,6.276919658E-2
1.382489641E0,6.276853014E-2
1.379306712E0,6.305616852E-2
1.379327520E0,6.305269149E-2
1.385683460E0,6.247271465E-2
1.385603960E0,6.247623814E-2
1.382488313E0,6.275711799E-2
1.382489309E0,6.275637415E-2
1.526728686E0,5.145898248E-2
1.530613465E0,5.120141095E-2
1.526713106E0,5.147207207E-2
1.550396361E0,4.991733334E-2
1.534538915E0,5.096741385E-2
1.570669921E0,4.865730530E-2
1.550432668E0,4.994395707E-2
1.550393022E0,4.995386199E-2
1.398607002E0,6.138920995E-2
1.401869159E0,6.110436279E-2
1.574805948E0,4.842248290E-2
1.546396319E0,5.021807282E-2
1.398598852E0,6.139259601E-2
1.398644189E0,6.138753594E-2
1.401909591E0,6.110133715E-2
1.401858924E0,6.110348821E-2
1.401869501E0,6.110180481E-2
1.401868818E0,6.110189171E-2
1.398581023E0,6.139074607E-2
1.398605474E0,6.139490050E-2
1.398601399E0,6.139867559E-2
1.395356781E0,6.168576130E-2
1.308892672E0,7.010302220E-2
1.305483029E0,7.046719365E-2
1.308908376E0,7.009347297E-2
1.315782621E0,6.935822461E-2
1.308907840E0,7.008505690E-2
1.312353540E0,6.971789678E-2
1.312330935E0,6.972106179E-2
1.312315866E0,6.972312690E-2
1.312396059E0,6.971408721E-2
1.315791818E0,6.935049793E-2
1.315802098E0,6.934644173E-2
1.319264840E0,6.897885914E-2
1.405155482E0,6.080543398E-2
1.322750594E0,6.862030265E-2
1.322747313E0,6.863022147E-2
1.398602418E0,6.139302755E-2
1.398600040E0,6.140590083E-2
1.398624322E0,6.141794933E-2
1.401856194E0,6.113793222E-2
1.401862506E0,6.113809192E-2
1.398638756E0,6.141900869E-2
1.401871548E0,6.113096853E-2
1.405140399E0,6.084183213E-2
1.401880077E0,6.112433562E-2
1.401885707E0,6.112400236E-2
1.401875642E0,6.112546397E-2
1.401870012E0,6.112621389E-2
1.401871547E0,6.112602588E-2
1.401865406E0,6.112685262E-2
1.401910103E0,6.112424804E-2
1.398613285E0,6.141340871E-2
1.398598343E0,6.141472097E-2
1.395360837E0,6.169651732E-2
1.398599531E0,6.140689479E-2
1.401866600E0,6.111520167E-2
1.401855170E0,6.111355059E-2
1.401853123E0,6.111119906E-2
1.401874789E0,6.111034315E-2
1.401856535E0,6.111413801E-2
1.401866259E0,6.111360085E-2
1.405152053E0,6.082880873E-2
1.408440373E0,6.054482955E-2
1.411746021E0,6.026048299E-2
1.408464653E0,6.053931360E-2
1.408497889E0,6.053465997E-2
1.408453976E0,6.053562949E-2
1.411763495E0,6.025054061E-2
1.411766090E0,6.024812020E-2
1.411766955E0,6.024727418E-2
1.418431508E0,5.968291593E-2
1.421787085E0,5.939970423E-2
1.418438494E0,5.967932597E-2
1.421799895E0,5.938909272E-2
1.428570189E0,5.881744725E-2
1.425175679E0,5.909598303E-2
1.428514033E0,5.882178408E-2
1.425155932E0,5.910536659E-2
1.421810073E0,5.939376641E-2
1.418454212E0,5.968383891E-2
1.418444781E0,5.969104800E-2
1.421807616E0,5.940751136E-2
1.425185553E0,5.912257530E-2
1.428581527E0,5.881692220E-2
1.431981975E0,5.850896380E-2
1.431981441E0,5.849892172E-2
1.431976813E0,5.848454161E-2
1.431966489E0,5.847457311E-2
1.425174621E0,5.902621225E-2
1.425189608E0,5.901928844E-2
1.425175326E0,5.898861302E-2
1.425151877E0,5.896719780E-2
1.421799369E0,5.922322271E-2
1.418120353E0,5.945558781E-2
1.415088777E0,5.959533729E-2
1.415087387E0,5.954576466E-2
1.418420331E0,5.913220743E-2
1.418389594E0,5.900647050E-2
1.421905717E0,5.841946670E-2
1.421788489E0,5.817783270E-2
1.421746025E0,5.809134611E-2
1.421796386E0,5.794020647E-2
1.418433953E0,5.816355400E-2
1.418445480E0,5.811133929E-2
1.421796210E0,5.781697318E-2
1.421786559E0,5.776456694E-2
1.534528694E0,4.950778295E-2
1.445763355E0,5.571143252E-2
1.425184142E0,5.721930432E-2
1.488831246E0,5.241120112E-2
1.511340168E0,5.083836061E-2
1.492525711E0,5.203803413E-2
1.481479577E0,5.277311090E-2
1.252612600E0,7.376273830E-2
1.249983453E0,7.406660378E-2
1.285342398E0,7.004517141E-2
1.259435104E0,7.293377093E-2
1.253023735E0,7.365218028E-2
1.250002442E0,7.398483004E-2
1.250002116E0,7.397877403E-2
1.259445514E0,7.287218122E-2
1.256329907E0,7.323359294E-2
1.232022182E0,7.615119503E-2
1.231848810E0,7.617286176E-2
1.249998698E0,7.397685496E-2
1.256277626E0,7.322820293E-2
1.259447000E0,7.284589348E-2
1.232035622E0,7.611590914E-2
1.234557714E0,7.580273409E-2
1.237118451E0,7.545528200E-2
1.488901288E0,5.205754035E-2
1.466984446E0,5.358902663E-2
1.488811042E0,5.198485878E-2
1.488839712E0,5.197598255E-2
1.492536347E0,5.171619701E-2
1.488849140E0,5.195772836E-2
1.488828937E0,5.192638119E-2
1.507533743E0,5.063169512E-2
1.511279300E0,5.038076920E-2
1.515162675E0,5.012289071E-2
1.518979531E0,4.987131194E-2
1.518968916E0,4.987193107E-2
1.515150918E0,5.012396177E-2
1.515145537E0,5.008432008E-2
1.515153309E0,5.005818457E-2
1.488815468E0,5.181478048E-2
1.488828937E0,5.181386757E-2
1.252613145E0,7.319055442E-2
1.259444522E0,7.237670845E-2
1.262627093E0,7.200828345E-2
1.259396442E0,7.238039802E-2
1.467004434E0,5.330837335E-2
1.511170660E0,5.020553874E-2
1.238343367E0,7.466616282E-2
1.230716768E0,7.553267274E-2
1.234574093E0,7.505588231E-2
1.234523766E0,7.506223682E-2
1.230487442E0,7.555539299E-2
1.226985436E0,7.598725048E-2
1.208467772E0,7.833398215E-2
1.212122551E0,7.757751625E-2
1.243787379E0,7.256187272E-2
1.243787379E0,6.605291511E-2
1.243775616E0,6.304406262E-2
1.234570283E0,5.928801190E-2
1.204825174E0,5.573699457E-2
1.207729165E0,5.318320778E-2
1.207726278E0,5.263999954E-2
1.216540542E0,5.020039618E-2
1.213652683E0,5.030259841E-2
1.216542083E0,4.492187167E-2
1.219505224E0,4.262555556E-2
1.219505534E0,4.085035948E-2
1.216545012E0,4.078193093E-2
1.216546708E0,4.058657126E-2
1.216501848E0,4.055674968E-2
1.210624287E0,4.093446020E-2
1.210639860E0,4.093122710E-2
1.204821092E0,4.133095564E-2
1.204823209E0,4.132324911E-2
1.207784321E0,4.111732370E-2
1.210654211E0,4.092010684E-2
1.210653601E0,4.091554898E-2
1.210654669E0,4.091603496E-2
1.213603893E0,4.072419301E-2
1.216536533E0,4.054214818E-2
1.216678225E0,4.054223283E-2
1.216545783E0,4.057467278E-2
1.213697487E0,4.078599318E-2
1.210703985E0,4.100189353E-2
1.213429939E0,4.082439822E-2
1.210650395E0,4.101473415E-2
1.204872656E0,4.139764379E-2
1.207729469E0,4.119188581E-2
1.210433025E0,4.099198442E-2
1.210659250E0,4.097196051E-2
1.207727646E0,4.117009465E-2
1.207730229E0,4.110027028E-2
1.207727949E0,4.082708084E-2
1.213591159E0,3.537553127E-2
1.213588858E0,3.079533564E-2
1.201920970E0,2.559726990E-2
1.202045280E0,2.501316735E-2
1.201920068E0,2.346783955E-2
1.207730532E0,2.208270227E-2
1.216543162E0,1.877335908E-2
1.216545629E0,1.708897213E-2
1.228489281E0,1.436405350E-2
1.228512233E0,1.357794890E-2
1.234574569E0,1.259339188E-2
1.234537737E0,1.245922335E-2
1.237616263E0,1.234626551E-2
1.234574252E0,1.242750662E-2
1.240543441E0,1.231883465E-2
1.240682122E0,1.229102673E-2
1.237625837E0,1.229366489E-2
1.240690781E0,1.215243088E-2
1.237625997E0,1.215039250E-2
1.237618338E0,1.220359366E-2
1.234571394E0,1.235144687E-2
1.234582032E0,1.239598487E-2
1.234561710E0,1.247032341E-2
1.237822119E0,1.240678315E-2
1.237641633E0,1.238402668E-2
1.237620731E0,1.234680675E-2
1.231532149E0,1.237122697E-2
1.231529938E0,1.224553500E-2
1.237624082E0,1.199998326E-2
1.225531028E0,1.221877734E-2
1.234560916E0,1.205927598E-2
1.222506342E0,1.238693123E-2
1.222709537E0,1.249697071E-2
1.225480810E0,1.248885448E-2
1.225491917E0,1.249230894E-2
1.225497236E0,1.239592440E-2
1.216542700E0,1.220439803E-2
1.024597600E0,1.673751065E-2
1.024590711E0,1.665943146E-2
1.012142014E0,1.702311179E-2
1.215814325E0,1.187300339E-2
1.226994257E0,1.174248715E-2
1.226994257E0,1.172083561E-2
1.014287829E0,1.706663649E-2
1.223239642E0,1.192853046E-2
1.227144239E0,1.223924328E-2
1.226999550E0,1.253199408E-2
1.176481402E0,1.488497240E-2
9.434256622E-1,2.601065671E-2
9.501127703E-1,2.632167012E-2
9.456424294E-1,2.696740039E-2
9.456239161E-1,2.692686258E-2
9.456219368E-1,2.686981698E-2
9.433993554E-1,2.725807599E-2
9.411814303E-1,2.783412164E-2
9.433868399E-1,2.824968929E-2
9.433900846E-1,2.848551886E-2
9.433978489E-1,2.896477663E-2
9.433976173E-1,2.915274685E-2
9.433973854E-1,2.938892844E-2
9.456298543E-1,2.935097365E-2
9.478695216E-1,2.922728016E-2
9.455020267E-1,2.933167903E-2
9.433886940E-1,2.941956431E-2
9.456207725E-1,2.918898592E-2
9.367699782E-1,2.964720926E-2
9.367631225E-1,2.961093181E-2
9.389643810E-1,2.940046586E-2
9.389710395E-1,2.938482373E-2
9.411677049E-1,2.924843414E-2
9.433640116E-1,2.911323434E-2
9.434000507E-1,2.909870075E-2
9.434024845E-1,2.905102860E-2
9.411797003E-1,2.910672833E-2
9.411790082E-1,2.909206153E-2
9.345860357E-1,2.949378938E-2
9.367656362E-1,2.935004724E-2
9.367714637E-1,2.928935655E-2
9.646399183E-1,2.758672866E-2
9.345800081E-1,2.940540275E-2
9.525351409E-1,2.834976804E-2
9.375028992E-1,2.938782296E-2
9.375448633E-1,2.958398394E-2
9.118441432E-1,3.153435469E-2
6.928211462E-1,5.521424090E-2
6.741559620E-1,5.853489101E-2
6.711397667E-1,5.934628096E-2
6.666658951E-1,6.030740315E-2
6.652278036E-1,6.059796772E-2
6.651973812E-1,6.058125231E-2
6.651923111E-1,6.056969964E-2
6.666700618E-1,6.037163607E-2
6.666696760E-1,6.046217649E-2
6.666055613E-1,6.087242716E-2
6.651900065E-1,6.172904944E-2
6.786711338E-1,5.957192731E-2
8.849255696E-1,3.538896479E-2
6.607862048E-1,6.404668140E-2
6.607916629E-1,6.443618986E-2
6.607909050E-1,6.455224087E-2
6.465452652E-1,6.753900262E-2
6.451602065E-1,6.782198173E-2
6.451761045E-1,6.785166640E-2
6.438289222E-1,6.814312967E-2
6.451599897E-1,6.782936680E-2
6.666694445E-1,6.350652931E-2
6.689045940E-1,6.305989060E-2
6.688928258E-1,6.306296350E-2
6.451613626E-1,6.784603417E-2
6.688943403E-1,6.329354773E-2
6.451620853E-1,6.832663159E-2
6.423974990E-1,6.911789082E-2
6.437749535E-1,6.921231080E-2
6.437765364E-1,6.951481847E-2
6.396579962E-1,7.057584152E-2
6.849280862E-1,6.170426175E-2
6.396574991E-1,7.080600524E-2
6.410247137E-1,7.057808792E-2
6.410237864E-1,7.061965220E-2
6.423043741E-1,7.035259764E-2
6.410271392E-1,7.063622530E-2
6.733981936E-1,6.402246952E-2
6.410281379E-1,7.065344525E-2
6.733961859E-1,6.402145362E-2
6.711587697E-1,6.445429950E-2
6.451069534E-1,6.978495994E-2
6.689114687E-1,6.480790583E-2
6.465306783E-1,6.930264137E-2
6.451630248E-1,6.951996609E-2
6.451815246E-1,6.949990545E-2
6.451615072E-1,6.953101631E-2
6.451407685E-1,6.966195630E-2
6.451594839E-1,6.978267567E-2
6.734056332E-1,6.410255919E-2
6.465560788E-1,6.958105934E-2
6.451612182E-1,6.986165499E-2
6.465323474E-1,6.954797153E-2
6.493430363E-1,6.883959006E-2
6.451625189E-1,6.964879227E-2
6.451745147E-1,6.962966810E-2
6.451647591E-1,6.971735906E-2
6.451894741E-1,6.977417535E-2
6.437761767E-1,7.014244397E-2
6.437788388E-1,7.019599504E-2
6.451369388E-1,6.993843507E-2
6.451620130E-1,6.993846757E-2
6.437891283E-1,7.024155268E-2
6.451603510E-1,6.995109745E-2
6.688281661E-1,6.510720867E-2
6.688716205E-1,6.518906180E-2
6.465389514E-1,6.991293116E-2
6.637178851E-1,6.650797643E-2
6.636414909E-1,6.668093035E-2
6.711513796E-1,6.552689081E-2
6.521685966E-1,6.984734770E-2
6.479488202E-1,7.110117032E-2
6.437704923E-1,7.262037695E-2
6.666672453E-1,6.821750638E-2
6.666704862E-1,6.858941297E-2
6.690226484E-1,6.818585516E-2
6.733777645E-1,6.733049985E-2
6.711451624E-1,6.782640374E-2
6.755843807E-1,6.713320071E-2
6.355948336E-1,7.615145368E-2
6.396557232E-1,7.545293396E-2
6.383002772E-1,7.624814742E-2
6.342565254E-1,7.770871113E-2
6.342274730E-1,7.819533417E-2
6.342498906E-1,7.849470945E-2
6.355970778E-1,7.863342146E-2
6.302429292E-1,8.025914413E-2
6.666570604E-1,7.183667140E-2
6.302552042E-1,8.055980584E-2
6.644552764E-1,7.253447119E-2
6.623377834E-1,7.296295500E-2
6.315819945E-1,8.016475555E-2
6.315781856E-1,8.013364985E-2
6.644490679E-1,7.237063413E-2
6.600677086E-1,7.335371610E-2
6.602180784E-1,7.332828921E-2
6.622168226E-1,7.289139231E-2
6.621649795E-1,7.290013365E-2
6.622523411E-1,7.287607806E-2
6.622484578E-1,7.286799161E-2
6.622567954E-1,7.286623741E-2
6.621415728E-1,7.288703544E-2
6.600576108E-1,7.334877760E-2
6.622478867E-1,7.283133243E-2
6.600590858E-1,7.329269868E-2
6.623637175E-1,7.281864418E-2
6.622486863E-1,7.288803753E-2
6.643814715E-1,7.242275539E-2
6.600725875E-1,7.336627223E-2
6.600582915E-1,7.337063392E-2
6.579834555E-1,7.384034803E-2
6.578945116E-1,7.386697892E-2
6.600664604E-1,7.337240468E-2
6.621187388E-1,7.292537625E-2
6.600595395E-1,7.337584623E-2
6.599124173E-1,7.340186874E-2
6.644536667E-1,7.241026719E-2
6.644534369E-1,7.240480518E-2
6.666778937E-1,7.192837180E-2
6.666719909E-1,7.193011525E-2
6.665989653E-1,7.202451032E-2
6.644633249E-1,7.259053769E-2
6.666677084E-1,7.232022439E-2
6.644557365E-1,7.301418699E-2
6.263063680E-1,8.238123053E-2
6.263061639E-1,8.245123334E-2
6.289323972E-1,8.189659656E-2
6.644874709E-1,7.347678969E-2
6.644643598E-1,7.352463366E-2
6.645234631E-1,7.359567617E-2
6.644525171E-1,7.363737732E-2
6.622806670E-1,7.412626385E-2
6.644552764E-1,7.367570179E-2
6.622553105E-1,7.424821574E-2
6.622614782E-1,7.431674861E-2
6.237062293E-1,8.414096774E-2
6.382985090E-1,8.056042816E-2
6.451639641E-1,7.928146969E-2
9.202064393E-1,3.914179792E-2
9.345360727E-1,3.813590770E-2
6.211182804E-1,8.654806775E-2
6.578959769E-1,7.719534559E-2
6.557553978E-1,7.770233332E-2
6.557370331E-1,7.770739915E-2
6.536796633E-1,7.819148018E-2
6.535907664E-1,7.820837521E-2
6.514984042E-1,7.873372436E-2
6.514655769E-1,7.878726864E-2
6.535897653E-1,7.849387867E-2
6.535934363E-1,7.857647145E-2
6.514961932E-1,7.912760987E-2
6.514713243E-1,7.917283811E-2
6.535973301E-1,7.868169666E-2
6.536054511E-1,7.870900606E-2
6.536295933E-1,7.881207738E-2
6.536116812E-1,7.888964836E-2
6.557438638E-1,7.850702054E-2
6.557388246E-1,7.857373801E-2
6.557334500E-1,7.858287205E-2
6.535949938E-1,7.909179388E-2
6.514646929E-1,7.959028334E-2
6.535942150E-1,7.906004813E-2
6.514654666E-1,7.954622632E-2
6.494388358E-1,8.000638734E-2
6.535943263E-1,7.897470705E-2
6.535824232E-1,7.895687187E-2
6.535900989E-1,7.893593616E-2
6.537033657E-1,7.890255668E-2
6.536153526E-1,7.892986621E-2
6.557324421E-1,7.842382446E-2
6.535938812E-1,7.894454432E-2
6.514717663E-1,7.946027987E-2
6.514711032E-1,7.945880126E-2
6.515325606E-1,7.944027448E-2
6.514747506E-1,7.947379417E-2
6.557316582E-1,7.857005039E-2
6.185572989E-1,8.844041210E-2
6.536131275E-1,7.957427090E-2
6.557350177E-1,7.939226906E-2
6.134975860E-1,9.097247006E-2
6.557412883E-1,7.973242855E-2
6.123346525E-1,9.145989502E-2
6.514675666E-1,8.079949263E-2
6.535904328E-1,8.027505629E-2
6.557343458E-1,7.974032249E-2
6.557431919E-1,7.974078904E-2
6.557366972E-1,7.980355751E-2
6.557354653E-1,7.995865372E-2
6.536203590E-1,8.054963860E-2
6.557382650E-1,8.022171115E-2
6.579114192E-1,7.988836404E-2
6.578320734E-1,7.993559783E-2
6.578871852E-1,7.996479166E-2
6.578907919E-1,7.998059837E-2
6.600669144E-1,7.947082059E-2
6.600668009E-1,7.950031167E-2
6.600660068E-1,7.953707376E-2
6.535977750E-1,8.112294474E-2
6.514610456E-1,8.164891137E-2
6.514641403E-1,8.165115839E-2
6.493495514E-1,8.217298373E-2
6.451636751E-1,8.315434609E-2
6.472476635E-1,8.253273849E-2
6.451600982E-1,8.298117522E-2
6.430828321E-1,8.340423653E-2
6.451623744E-1,8.278308823E-2
6.472518093E-1,8.215601967E-2
6.472507184E-1,8.213641483E-2
6.472475546E-1,8.215967265E-2
6.451906665E-1,8.271200799E-2
6.451642171E-1,8.275825290E-2
6.472485364E-1,8.223578094E-2
6.451640002E-1,8.277734082E-2
6.451558708E-1,8.275309302E-2
6.451608570E-1,8.273130578E-2
6.472495183E-1,8.212871137E-2
6.472505003E-1,8.204133504E-2
6.472459183E-1,8.196337311E-2
6.451666017E-1,8.246396381E-2
6.472421000E-1,8.190600896E-2
6.451605317E-1,8.243456122E-2
